split,cohort,source,model,n_samples,metric,target,value,is_best
exemplar,Particle Tracking,paper,Transformer,128,r2,interval_max,0.04,False
exemplar,Particle Tracking,paper,Transformer,128,smape,bram,118.5,False
exemplar,Particle Tracking,paper,Transformer,128,smape,dsp,83.7,False
exemplar,Particle Tracking,paper,Transformer,128,smape,ff,80.6,False
exemplar,Particle Tracking,paper,Transformer,128,smape,lut,89.1,False
exemplar,Particle Tracking,paper,Transformer,128,smape,cycles_max,108.0,False
exemplar,Particle Tracking,paper,Transformer,128,smape,interval_max,124.5,False
exemplar,Particle Tracking,paper,Transformer,128,rmse,bram,7.0,False
exemplar,Particle Tracking,paper,Transformer,128,rmse,dsp,512.5,True
exemplar,Particle Tracking,paper,Transformer,128,rmse,ff,7384.7,False
exemplar,Particle Tracking,paper,Transformer,128,rmse,lut,16204.8,False
exemplar,Particle Tracking,paper,Transformer,128,rmse,cycles_max,927.1,False
exemplar,Particle Tracking,paper,Transformer,128,rmse,interval_max,529.5,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,r2,bram,-0.4501547684921199,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,r2,dsp,0.29240720764306094,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,r2,ff,0.8639129966625515,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,r2,lut,0.4099495513373994,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,r2,cycles_max,0.5725954371573645,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,r2,interval_max,0.14286843908242908,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,smape,bram,65.02472133729947,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,smape,dsp,121.87642791863286,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,smape,ff,60.2471952959212,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,smape,lut,47.868065213847366,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,smape,cycles_max,91.93127703703537,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,smape,interval_max,83.44010648695455,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,rmse,bram,1.6612857874869846,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,rmse,dsp,532.3499486485523,False
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,rmse,ff,3653.8652729301184,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,rmse,lut,12331.964650247894,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,rmse,cycles_max,656.8390592882703,True
exemplar,Particle Tracking,run,hierarchical_bottom_up_v3_seed42,127,rmse,interval_max,500.4351631581221,False
